3.725880736824688788e-01,-1.232658370570666628e+00
2.120359527879204786e-01,1.262376954243413785e-01
1.407261963494819412e-01,1.207786127507552765e+00
1.444966550752573020e-01,2.046060868934144850e+00
2.103891091242106604e-01,2.672574395581584383e+00
3.266020534099242090e-01,3.116368424115438351e+00
4.824434829043563466e-01,3.404104620155185223e+00
6.682836779416008177e-01,3.560155306440020873e+00
8.755079895216446584e-01,3.606694170994671822e+00
1.096469624614124339e+00,3.563786975295206716e+00
1.324442431462088843e+00,3.449482262434843349e+00
1.553573684885753092e+00,3.279902065289756585e+00
1.778836871586257473e+00,3.069332614684895155e+00
1.995984475449429807e+00,2.830315047559790465e+00
2.201500762849538440e+00,2.573736115134352076e+00
2.392554567953053102e+00,2.308918891074704938e+00
2.566952078022403327e+00,2.043713479658974208e+00
2.723089618719733540e+00,1.784587723943102722e+00
2.859906439410673684e+00,1.536717913926677115e+00
2.976837498468073218e+00,1.304079494718710430e+00
3.073766248575786619e+00,1.089537774703482453e+00
3.150977422032407826e+00,8.949386337062967822e-01
3.209109816055054853e+00,7.211992311593784510e-01
3.249109078083096680e+00,5.683987142675765991e-01
3.272180491081944087e+00,4.358689261742971777e-01
3.279741758835242216e+00,3.222851141260774654e-01
3.282276937142755369e+00,2.212672913992893287e-01
3.275410083443963671e+00,1.342226932968739739e-01
3.258708210724240661e+00,5.680839539065486721e-02
3.233261147936235425e+00,-1.305542704715641211e-02
3.198623907313216108e+00,-7.718034324399100643e-02
3.157586339951146126e+00,-1.407422848424677575e-01
3.112569731032616360e+00,-2.076676035333119008e-01
3.062387161359561905e+00,-2.792198808392217790e-01
3.007051414443703052e+00,-3.596696457724605778e-01
2.946345023621458115e+00,-4.500289561926282267e-01
2.880467742901903883e+00,-5.513538957448100852e-01
2.808740746182414760e+00,-6.655985497191982958e-01
2.730651422702949027e+00,-7.931716664252145277e-01
2.648138102439679287e+00,-9.349450505315327620e-01
2.560729903942441599e+00,-1.089052878414277670e+00
2.470856070994284615e+00,-1.252446188841833896e+00
2.378488977768555390e+00,-1.424296726523818002e+00
2.283635218821263635e+00,-1.603724208092335513e+00
2.187074028178519924e+00,-1.788050711986187258e+00
2.088401091100874130e+00,-1.975259706995611930e+00
1.990306076421161530e+00,-2.160174702422147153e+00
1.895410936522016199e+00,-2.338063816507665038e+00
1.803619707589991572e+00,-2.507411395155880740e+00
1.714284825220237396e+00,-2.665180437814430814e+00
1.630690540561071655e+00,-2.810101051813211903e+00
1.552485344774678477e+00,-2.942733031788641096e+00
1.479794778664830002e+00,-3.062047988774301732e+00
1.415504057188257336e+00,-3.170305640592735674e+00
1.360896869926068398e+00,-3.260521865646952122e+00
1.316421938688643545e+00,-3.333401391002823289e+00
1.283898311197802178e+00,-3.391616963489200387e+00
1.264329082519813019e+00,-3.438416449667235586e+00
