epoch,train_loss,train_recon_loss,train_kl_loss,valid_loss,valid_recon_loss,valid_kl_loss,l2_loss
62,1256.315185546875,1230.941650390625,20.608844757080078,,,,4.75537109375
63,1257.0491943359375,1232.0921630859375,20.206031799316406,,,,4.741750240325928
64,1248.24609375,1224.4268798828125,19.082805633544922,,,,4.7286696434021
65,1270.37890625,1242.3612060546875,23.28714942932129,,,,4.728013038635254
66,1257.5267333984375,1233.9486083984375,18.857126235961914,,,,4.7191572189331055
67,1261.674560546875,1238.4136962890625,18.540674209594727,,,,4.720038890838623
68,1256.3475341796875,1233.29638671875,18.339550018310547,,,,4.705952167510986
69,1260.640869140625,1237.2537841796875,18.691797256469727,,,,4.6866302490234375
70,1253.1065673828125,1231.0767822265625,17.34860610961914,,,,4.67367696762085
71,1252.034912109375,1230.742919921875,16.624046325683594,,,,4.668118476867676
72,1251.4610595703125,1228.037109375,18.755870819091797,,,,4.665836811065674
73,1260.8643798828125,1237.90087890625,18.305757522583008,,,,4.647187232971191
74,1256.406982421875,1233.6690673828125,18.095916748046875,,,,4.633025169372559
75,1248.646240234375,1225.48193359375,18.541318893432617,,,,4.608055591583252
76,1246.417236328125,1224.484130859375,17.33588981628418,,,,4.588101387023926
77,1253.822021484375,1233.1947021484375,16.044057846069336,,,,4.588486194610596
78,1245.182373046875,1224.7940673828125,15.798828125,,,,4.591087341308594
79,1252.3218994140625,1230.8546142578125,16.876163482666016,,,,4.594637393951416
80,1259.466064453125,1238.0677490234375,16.799312591552734,,,,4.603662967681885
81,1246.079833984375,1224.232421875,17.24129295349121,,,,4.604120254516602
82,1241.6358642578125,1221.44384765625,15.591561317443848,,,,4.596169948577881
83,1252.08056640625,1231.515625,15.97354793548584,,,,4.58367919921875
84,1241.8658447265625,1218.84326171875,18.44571304321289,,,,4.569580078125
85,1248.54443359375,1226.0186767578125,17.95325469970703,,,,4.569762229919434
86,1250.81103515625,1228.23095703125,18.005327224731445,,,,4.577008247375488
87,1255.2686767578125,1234.6834716796875,16.013946533203125,,,,4.568807125091553
88,1258.76416015625,1237.736572265625,16.46445655822754,,,,4.556494235992432
89,1247.454345703125,1226.9267578125,15.980624198913574,,,,4.539773941040039
90,1248.8265380859375,1227.747314453125,16.54546356201172,,,,4.529904365539551
91,1240.6947021484375,1218.930419921875,17.23834800720215,,,,4.519492149353027
92,1239.2919921875,1218.4371337890625,16.345415115356445,,,,4.502660274505615
93,1244.2044677734375,1221.583740234375,18.116973876953125,,,,4.500983715057373
94,1239.2030029296875,1217.3919677734375,17.31975746154785,,,,4.486024856567383
95,1247.7724609375,1225.9871826171875,17.307933807373047,,,,4.470452785491943
96,1243.817626953125,1220.193115234375,19.161943435668945,,,,4.457102298736572
97,1248.7935791015625,1225.874755859375,18.464359283447266,,,,4.445928573608398
98,1240.613037109375,1218.234619140625,17.942657470703125,,,,4.427509784698486
99,1243.8427734375,1222.26806640625,17.157930374145508,,,,4.406956672668457
100,1238.48486328125,1217.760986328125,16.32402229309082,,,,4.391246318817139
101,1237.49951171875,1216.6470947265625,16.463092803955078,,,,4.387772560119629
102,1235.5689697265625,1214.53564453125,16.654624938964844,,,,4.3671345710754395
103,1236.0631103515625,1216.6304931640625,15.07265567779541,,,,4.3500590324401855
104,1250.962646484375,1232.0257568359375,14.588114738464355,,,,4.350464344024658
105,1251.360595703125,1230.4195556640625,16.587928771972656,,,,4.356031894683838
106,1242.0263671875,1220.6414794921875,17.035057067871094,,,,4.340461254119873
107,1235.976806640625,1215.1993408203125,16.44382667541504,,,,4.325352191925049
108,1239.552978515625,1219.12158203125,16.11818504333496,,,,4.302728652954102
109,1234.214599609375,1213.882568359375,16.035444259643555,,,,4.29293966293335
110,1240.4368896484375,1219.3695068359375,16.774038314819336,,,,4.2929487228393555
111,1238.1136474609375,1217.93212890625,15.893637657165527,,,,4.280440807342529
112,1238.72705078125,1219.0008544921875,15.455492973327637,,,,4.264159202575684
113,1233.4459228515625,1213.39453125,15.789456367492676,,,,4.258489608764648
114,1240.520751953125,1220.241943359375,16.027435302734375,,,,4.243422031402588
115,1240.2259521484375,1220.1148681640625,15.876173973083496,,,,4.228762149810791
116,1241.435791015625,1222.185546875,15.032092094421387,,,,4.2106475830078125
117,1237.771240234375,1218.2662353515625,15.295954704284668,,,,4.206459045410156
118,1232.0406494140625,1212.2308349609375,15.599579811096191,,,,4.214762210845947
119,1243.545166015625,1222.985107421875,16.344682693481445,,,,4.211003303527832
120,1242.5723876953125,1222.0499267578125,16.3177433013916,,,,4.199300289154053
121,1230.474365234375,1209.708984375,16.570859909057617,,,,4.190585613250732
122,1234.6942138671875,1213.5245361328125,16.990516662597656,,,,4.169360160827637
123,1236.1495361328125,1214.541259765625,17.445337295532227,,,,4.155542850494385
124,1230.0223388671875,1209.63916015625,16.23253059387207,,,,4.148833751678467
125,1235.4208984375,1215.730712890625,15.54594898223877,,,,4.140842914581299
126,1235.7039794921875,1215.115966796875,16.454145431518555,,,,4.127933979034424
127,1230.779052734375,1208.48681640625,18.167116165161133,,,,4.119976997375488
128,1230.6824951171875,1209.4305419921875,17.140615463256836,,,,4.100244998931885
129,1228.9185791015625,1208.92236328125,15.898725509643555,,,,4.097445011138916
130,1244.825927734375,1224.73291015625,15.999408721923828,,,,4.0935587882995605
131,1237.506103515625,1215.5653076171875,17.84787368774414,,,,4.091316223144531
132,1234.595703125,1212.8740234375,17.634801864624023,,,,4.077449798583984
133,1236.98291015625,1216.63671875,16.277931213378906,,,,4.062070369720459
134,1229.9615478515625,1210.0682373046875,15.834527015686035,,,,4.061118125915527
135,1229.8492431640625,1209.8682861328125,15.922907829284668,,,,4.054213047027588
136,1225.43359375,1205.5621337890625,15.822463035583496,,,,4.044370174407959
137,1235.15576171875,1215.6796875,15.432534217834473,,,,4.0406174659729
138,1225.8115234375,1206.3192138671875,15.457097053527832,,,,4.030613899230957
139,1233.5277099609375,1213.9779052734375,15.523310661315918,,,,4.022809028625488
140,1234.172119140625,1213.9349365234375,16.218143463134766,,,,4.020523548126221
141,1225.7176513671875,1205.498779296875,16.19573211669922,,,,4.02123498916626
142,1238.2635498046875,1217.1475830078125,17.10329246520996,,,,4.0072174072265625
143,1227.414306640625,1206.445556640625,16.971834182739258,,,,3.9892075061798096
144,1219.3519287109375,1198.8951416015625,16.46976089477539,,,,3.98030948638916
145,1234.7860107421875,1215.0595703125,15.756844520568848,,,,3.961714744567871
146,1228.2032470703125,1207.502685546875,16.744333267211914,,,,3.9534099102020264
147,1230.960693359375,1211.5042724609375,15.506231307983398,,,,3.9494376182556152
148,1234.5350341796875,1214.81640625,15.76740837097168,,,,3.952976703643799
149,1235.6927490234375,1216.1103515625,15.63444995880127,,,,3.9448633193969727
150,1228.2218017578125,1208.123779296875,16.154510498046875,,,,3.941321849822998
151,1228.4014892578125,1208.1571044921875,16.31467628479004,,,,3.9221274852752686
152,1227.774658203125,1208.4947509765625,15.367300987243652,,,,3.9074206352233887
153,1223.315185546875,1205.139892578125,14.276198387145996,,,,3.8893399238586426
154,1224.952392578125,1205.999755859375,15.070945739746094,,,,3.876723289489746
155,1223.5047607421875,1204.3712158203125,15.260838508605957,,,,3.865865707397461
156,1222.5802001953125,1203.4498291015625,15.269192695617676,,,,3.8557164669036865
157,1222.3682861328125,1203.8779296875,14.643142700195312,,,,3.838958740234375
158,1226.16064453125,1208.1451416015625,14.187098503112793,,,,3.8224356174468994
159,1227.1868896484375,1209.1204833984375,14.24360179901123,,,,3.8228135108947754
160,1221.2958984375,1203.1358642578125,14.338809967041016,,,,3.8241989612579346
161,1231.6346435546875,1212.687744140625,15.125724792480469,,,,3.8204336166381836
162,1220.133056640625,1200.69775390625,15.616924285888672,,,,3.8168864250183105
163,1236.1304931640625,1216.22509765625,16.09283447265625,,,,3.8067851066589355
164,1222.8841552734375,1203.6536865234375,15.431520462036133,,,,3.792996406555176
165,1219.349609375,1200.2613525390625,15.29653263092041,,,,3.785400390625
166,1225.8062744140625,1206.84228515625,15.186490058898926,,,,3.7700250148773193
167,1220.864990234375,1201.809326171875,15.290699005126953,,,,3.7576489448547363
168,1214.09130859375,1194.830810546875,15.503649711608887,,,,3.7563674449920654
169,1216.5562744140625,1196.208984375,16.59329605102539,,,,3.7530341148376465
170,1216.5999755859375,1195.6690673828125,17.179166793823242,,,,3.747758626937866
171,1216.99755859375,1197.7490234375,15.504246711730957,,,,3.7409768104553223
172,1225.37109375,1206.806640625,14.82278060913086,,,,3.743377447128296
173,1217.5765380859375,1197.926513671875,15.910581588745117,,,,3.7360167503356934
174,1216.118408203125,1196.5040283203125,15.882373809814453,,,,3.7324464321136475
175,1216.6290283203125,1197.203369140625,15.693720817565918,,,,3.7320828437805176
176,1219.0853271484375,1199.3824462890625,15.96906566619873,,,,3.7318670749664307
177,1211.479736328125,1191.2396240234375,16.51598358154297,,,,3.718223810195923
178,1220.9932861328125,1201.376220703125,15.90773868560791,,,,3.699214458465576
179,1213.8084716796875,1193.967529296875,16.145109176635742,,,,3.693338632583618
180,1214.57275390625,1195.3887939453125,15.494930267333984,,,,3.6798489093780518
181,1219.122802734375,1200.2535400390625,15.192675590515137,,,,3.6752781867980957
182,1217.240234375,1197.79150390625,15.769160270690918,,,,3.6853723526000977
183,1211.999755859375,1193.32763671875,14.988311767578125,,,,3.6847281455993652
184,1209.6749267578125,1190.173095703125,15.816450119018555,,,,3.683137893676758
185,1226.2882080078125,1206.113525390625,16.496381759643555,,,,3.6724324226379395
186,1216.633544921875,1196.26416015625,16.6989803314209,,,,3.667405605316162
187,1218.2421875,1197.7816162109375,16.795413970947266,,,,3.662992477416992
188,1214.1175537109375,1193.936279296875,16.524477005004883,,,,3.6501309871673584
189,1212.9459228515625,1193.391357421875,15.907322883605957,,,,3.645019769668579
190,1208.9183349609375,1190.5406494140625,14.73692512512207,,,,3.6359121799468994
191,1217.7900390625,1198.7421875,15.419442176818848,,,,3.624720573425293
192,1226.4036865234375,1206.1492919921875,16.63182258605957,,,,3.617928981781006
193,1213.2933349609375,1193.5655517578125,16.114940643310547,,,,3.608778715133667
194,1218.799560546875,1199.548828125,15.648067474365234,,,,3.59407639503479
195,1214.255615234375,1195.3521728515625,15.31639575958252,,,,3.5786378383636475
196,1210.398681640625,1191.3739013671875,15.455103874206543,,,,3.5587360858917236
197,1204.7462158203125,1186.05126953125,15.145004272460938,,,,3.5496826171875
198,1209.316162109375,1190.8565673828125,14.91411018371582,,,,3.5374693870544434
199,1224.4061279296875,1205.7589111328125,15.113739013671875,,,,3.528981924057007
200,1217.40087890625,1198.63671875,15.240269660949707,,,,3.5194525718688965
201,1210.6766357421875,1192.2513427734375,14.91178035736084,,,,3.50826358795166
202,1210.910400390625,1192.068115234375,15.338470458984375,,,,3.501565933227539
203,1222.5992431640625,1204.274658203125,14.829082489013672,,,,3.4870684146881104
204,1222.5908203125,1204.104248046875,15.004182815551758,,,,3.4812777042388916
205,1218.7164306640625,1200.2296142578125,15.00669002532959,,,,3.479865074157715
206,1215.919677734375,1196.989013671875,15.456157684326172,,,,3.472869396209717
207,1211.7552490234375,1193.670166015625,14.618696212768555,,,,3.4593021869659424
208,1220.32421875,1201.9713134765625,14.8986177444458,,,,3.450471878051758
209,1210.44384765625,1192.4759521484375,14.520028114318848,,,,3.443255662918091
210,1215.366455078125,1197.84814453125,14.080349922180176,,,,3.435110092163086
211,1212.1146240234375,1194.03173828125,14.653919219970703,,,,3.424372911453247
212,1208.661865234375,1190.5350341796875,14.708901405334473,,,,3.411675453186035
213,1216.7496337890625,1198.5638427734375,14.775003433227539,,,,3.4086737632751465
214,1205.8310546875,1188.4542236328125,13.973231315612793,,,,3.398024082183838
215,1213.50390625,1196.002197265625,14.104507446289062,,,,3.3967580795288086
216,1221.94873046875,1203.8541259765625,14.703816413879395,,,,3.389129161834717
217,1217.4775390625,1198.44921875,15.640936851501465,,,,3.385395050048828
218,1208.2362060546875,1189.272705078125,15.586398124694824,,,,3.368892192840576
219,1205.9178466796875,1187.6531982421875,14.8990478515625,,,,3.362140655517578
220,1221.3375244140625,1203.58056640625,14.399409294128418,,,,3.353133201599121
221,1204.12060546875,1186.19921875,14.569680213928223,,,,3.3520619869232178
222,1205.8658447265625,1187.3873291015625,15.130803108215332,,,,3.3427133560180664
223,1209.927978515625,1191.30859375,15.280220985412598,,,,3.3371517658233643
224,1215.3509521484375,1196.831787109375,15.188377380371094,,,,3.3265492916107178
225,1211.8179931640625,1193.3470458984375,15.147496223449707,,,,3.3234550952911377
226,1208.119384765625,1189.5023193359375,15.29468059539795,,,,3.3182373046875
227,1204.7052001953125,1186.5894775390625,14.804280281066895,,,,3.3083395957946777
228,1215.5242919921875,1197.1793212890625,15.039246559143066,,,,3.303905963897705
229,1208.7386474609375,1190.3922119140625,15.045843124389648,,,,3.297992467880249
230,1217.8486328125,1199.41845703125,15.136034965515137,,,,3.291254758834839
231,1204.701904296875,1186.54150390625,14.873807907104492,,,,3.281879186630249
232,1211.4188232421875,1193.7513427734375,14.39614200592041,,,,3.2637877464294434
233,1204.0924072265625,1186.0576171875,14.776347160339355,,,,3.255007743835449
234,1214.519775390625,1196.004638671875,15.26461410522461,,,,3.245391607284546
235,1206.366943359375,1188.241943359375,14.886897087097168,,,,3.2312779426574707
236,1216.618408203125,1199.052978515625,14.339550018310547,,,,3.2191929817199707
237,1229.0479736328125,1211.781005859375,14.04881763458252,,,,3.2191386222839355
238,1220.95703125,1203.608642578125,14.131916999816895,,,,3.2125062942504883
239,1209.284912109375,1191.9375,14.138472557067871,,,,3.2047860622406006
240,1209.91455078125,1192.661376953125,14.055131912231445,,,,3.1941020488739014
241,1205.74755859375,1188.72509765625,13.830842018127441,,,,3.1871461868286133
242,1208.8800048828125,1191.337158203125,14.360129356384277,,,,3.1802098751068115
243,1208.4415283203125,1190.7391357421875,14.526691436767578,,,,3.1728546619415283
244,1214.647216796875,1197.0546875,14.42404842376709,,,,3.165260076522827
245,1206.814697265625,1188.61572265625,15.038765907287598,,,,3.154637336730957
246,1212.619384765625,1195.0133056640625,14.454912185668945,,,,3.146287202835083
247,1208.8004150390625,1191.1824951171875,14.474421501159668,,,,3.1435258388519287
248,1204.6510009765625,1186.5966796875,14.916613578796387,,,,3.1325430870056152
249,1215.5875244140625,1197.737060546875,14.720598220825195,,,,3.126610517501831
250,1208.2005615234375,1189.8255615234375,15.252741813659668,,,,3.117973804473877
251,1204.6746826171875,1186.6983642578125,14.860526084899902,,,,3.1127917766571045
252,1215.720703125,1197.8973388671875,14.714391708374023,,,,3.107881784439087
253,1205.0164794921875,1186.90869140625,15.001832962036133,,,,3.1025822162628174
254,1202.3565673828125,1184.5653076171875,14.692627906799316,,,,3.095501661300659
255,1202.2003173828125,1185.099853515625,14.01181411743164,,,,3.081239938735962
256,1202.4775390625,1184.986083984375,14.417378425598145,,,,3.0697505474090576
257,1210.0435791015625,1192.9207763671875,14.059571266174316,,,,3.0569283962249756
258,1199.4287109375,1182.541748046875,13.836392402648926,,,,3.049947500228882
259,1201.0430908203125,1184.21875,13.775388717651367,,,,3.04544997215271
260,1210.731201171875,1193.9012451171875,13.78856372833252,,,,3.0368590354919434
261,1210.436767578125,1193.3360595703125,14.06546401977539,,,,3.0330159664154053
262,1202.810546875,1185.0928955078125,14.688197135925293,,,,3.024959087371826
263,1199.91845703125,1182.4752197265625,14.423345565795898,,,,3.014256000518799
264,1207.9952392578125,1190.39599609375,14.586954116821289,,,,3.0116629600524902
265,1205.7044677734375,1188.2901611328125,14.403608322143555,,,,3.0092170238494873
266,1201.33447265625,1183.9788818359375,14.350150108337402,,,,3.000854969024658
267,1214.4686279296875,1197.3743896484375,14.098033905029297,,,,2.9906234741210938
268,1205.209228515625,1187.32763671875,14.896424293518066,,,,2.979909658432007
269,1202.5328369140625,1184.11767578125,15.437561988830566,,,,2.974231004714966
270,1202.3662109375,1184.416748046875,14.976362228393555,,,,2.9713664054870605
271,1195.4168701171875,1177.369873046875,15.076260566711426,,,,2.9697911739349365
272,1207.099853515625,1189.4656982421875,14.664093971252441,,,,2.968334197998047
273,1195.7025146484375,1178.2625732421875,14.477237701416016,,,,2.9603257179260254
274,1201.0323486328125,1184.0294189453125,14.047821044921875,,,,2.9503650665283203
275,1198.0299072265625,1180.75146484375,14.333523750305176,,,,2.941504716873169
276,1192.898681640625,1176.1065673828125,13.851585388183594,,,,2.936424970626831
277,1201.9053955078125,1185.0875244140625,13.883668899536133,,,,2.931844472885132
278,1191.3072509765625,1174.806640625,13.57368278503418,,,,2.922555685043335
279,1206.5035400390625,1190.6024169921875,12.981250762939453,,,,2.9193737506866455
280,1193.8536376953125,1177.5345458984375,13.40726089477539,,,,2.9058237075805664
281,1191.556396484375,1175.4324951171875,13.222549438476562,,,,2.898066759109497
282,1205.3392333984375,1189.05126953125,13.393150329589844,,,,2.8900768756866455
283,1199.9478759765625,1183.59619140625,13.463248252868652,,,,2.8842337131500244
284,1199.4696044921875,1183.65478515625,12.935980796813965,,,,2.8777201175689697
285,1201.4869384765625,1185.481201171875,13.130443572998047,,,,2.8703155517578125
286,1204.6097412109375,1188.869140625,12.875798225402832,,,,2.861544132232666
287,1198.11767578125,1182.153076171875,13.103825569152832,,,,2.8585100173950195
288,1202.083740234375,1185.298828125,13.930720329284668,,,,2.8514795303344727
289,1194.8736572265625,1178.262451171875,13.762012481689453,,,,2.8480958938598633
290,1195.3338623046875,1178.482177734375,14.00816822052002,,,,2.8388190269470215
291,1202.9622802734375,1186.04052734375,14.087193489074707,,,,2.8306808471679688
292,1200.2974853515625,1183.0601806640625,14.413528442382812,,,,2.81795597076416
293,1189.4222412109375,1172.7025146484375,13.907740592956543,,,,2.807079315185547
294,1191.8568115234375,1175.560791015625,13.491765975952148,,,,2.801466226577759
295,1204.18017578125,1187.994140625,13.38953685760498,,,,2.7917330265045166
296,1201.5399169921875,1185.27783203125,13.473161697387695,,,,2.7846970558166504
297,1196.2435302734375,1180.3623046875,13.09882640838623,,,,2.780681610107422
298,1202.25244140625,1185.767578125,13.703518867492676,,,,2.7795047760009766
299,1197.89013671875,1181.832763671875,13.279594421386719,,,,2.77311372756958
300,1201.931396484375,1185.420166015625,13.743396759033203,,,,2.764397382736206
301,1194.2344970703125,1176.882568359375,14.587352752685547,,,,2.7634310722351074
302,1191.365966796875,1173.9647216796875,14.639803886413574,,,,2.7580652236938477
303,1188.69287109375,1171.2501220703125,14.68941593170166,,,,2.749955415725708
304,1189.6444091796875,1172.7088623046875,14.190375328063965,,,,2.7403552532196045
305,1191.37939453125,1174.2073974609375,14.437640190124512,,,,2.7298824787139893
306,1189.7518310546875,1172.744140625,14.281957626342773,,,,2.7229163646698
307,1194.57373046875,1178.107177734375,13.746882438659668,,,,2.715848445892334
308,1199.9132080078125,1183.4788818359375,13.716178894042969,,,,2.720219850540161
309,1186.5946044921875,1169.4930419921875,14.381406784057617,,,,2.7188422679901123
310,1195.3475341796875,1178.3516845703125,14.279561042785645,,,,2.7135345935821533
311,1196.39111328125,1179.535400390625,14.144493103027344,,,,2.708568572998047
312,1188.472900390625,1171.090087890625,14.675434112548828,,,,2.7078921794891357
313,1197.641357421875,1180.82666015625,14.108257293701172,,,,2.7042815685272217
314,1191.96728515625,1174.9036865234375,14.36428165435791,,,,2.6951041221618652
315,1190.8197021484375,1173.9144287109375,14.216127395629883,,,,2.6847777366638184
316,1186.662109375,1169.9390869140625,14.041875839233398,,,,2.67769455909729
317,1190.1636962890625,1173.634521484375,13.850552558898926,,,,2.6789538860321045
318,1198.1529541015625,1181.8392333984375,13.637200355529785,,,,2.672074794769287
319,1192.382080078125,1176.12353515625,13.590316772460938,,,,2.6655514240264893
320,1187.164794921875,1171.193603515625,13.30728816986084,,,,2.6614744663238525
321,1198.280029296875,1182.344482421875,13.278526306152344,,,,2.6538076400756836
322,1192.5511474609375,1176.0279541015625,13.869150161743164,,,,2.653771162033081
323,1195.255859375,1178.2967529296875,14.30709171295166,,,,2.6497631072998047
324,1197.940185546875,1181.0567626953125,14.236764907836914,,,,2.6440958976745605
325,1190.3182373046875,1173.2427978515625,14.435430526733398,,,,2.635908365249634
326,1187.87255859375,1171.1787109375,14.063050270080566,,,,2.627257823944092
327,1190.9129638671875,1174.279296875,14.006340026855469,,,,2.628018856048584
328,1196.970703125,1180.410888671875,13.934588432312012,,,,2.62185001373291
329,1189.4366455078125,1173.028564453125,13.79152774810791,,,,2.612689256668091
330,1186.23095703125,1170.187744140625,13.435272216796875,,,,2.6054396629333496
331,1197.41064453125,1181.4703369140625,13.334803581237793,,,,2.605499029159546
332,1189.6422119140625,1173.0946044921875,13.940394401550293,,,,2.6071410179138184
333,1192.8135986328125,1176.5931396484375,13.617262840270996,,,,2.6014010906219482
334,1185.1217041015625,1169.1668701171875,13.35811710357666,,,,2.5945239067077637
335,1187.1859130859375,1170.7960205078125,13.797483444213867,,,,2.5904901027679443
336,1188.288818359375,1171.6817626953125,14.020164489746094,,,,2.586540460586548
337,1198.3704833984375,1181.409912109375,14.371264457702637,,,,2.5878162384033203
338,1189.221435546875,1172.820556640625,13.814855575561523,,,,2.5850470066070557
339,1195.936279296875,1179.258544921875,14.09361457824707,,,,2.5850818157196045
340,1187.56982421875,1170.736572265625,14.25023365020752,,,,2.5797581672668457
341,1191.076171875,1174.2684326171875,14.230095863342285,,,,2.5740675926208496
342,1187.959228515625,1171.07275390625,14.315813064575195,,,,2.5675883293151855
343,1182.5853271484375,1166.218994140625,13.801674842834473,,,,2.5619301795959473
344,1189.5816650390625,1173.2686767578125,13.751920700073242,,,,2.5612502098083496
345,1185.6505126953125,1169.17333984375,13.919832229614258,,,,2.5518431663513184
346,1186.320556640625,1170.1669921875,13.603177070617676,,,,2.550590991973877
347,1192.3629150390625,1176.0167236328125,13.79572868347168,,,,2.5484869480133057
348,1188.8551025390625,1172.6761474609375,13.63313102722168,,,,2.54502010345459
349,1177.973388671875,1161.4329833984375,13.997407913208008,,,,2.5422911643981934
350,1181.8485107421875,1165.324462890625,13.984370231628418,,,,2.5367190837860107
351,1185.5015869140625,1168.8204345703125,14.144169807434082,,,,2.5346078872680664
352,1178.482421875,1161.381591796875,14.566953659057617,,,,2.5330488681793213
353,1178.84912109375,1162.1746826171875,14.145103454589844,,,,2.526792526245117
354,1182.0947265625,1165.4383544921875,14.132808685302734,,,,2.522249460220337
355,1189.12353515625,1172.4656982421875,14.137621879577637,,,,2.5192549228668213
356,1175.5723876953125,1158.865966796875,14.18929386138916,,,,2.5155951976776123
357,1179.5096435546875,1162.9686279296875,14.02572250366211,,,,2.5124778747558594
358,1178.5859375,1161.9898681640625,14.085164070129395,,,,2.5112526416778564
359,1173.8907470703125,1157.1602783203125,14.221867561340332,,,,2.505734920501709
360,1176.5267333984375,1159.8057861328125,14.215909004211426,,,,2.502685546875
361,1181.0252685546875,1164.052978515625,14.47296142578125,,,,2.496919870376587
362,1176.811279296875,1160.297607421875,14.01821231842041,,,,2.4949536323547363
363,1183.8148193359375,1167.27392578125,14.047679901123047,,,,2.492203712463379
